"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Alt Text","Gift Card","Google Shopping / MPN","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","SEO Title","SEO Description","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit"
"AOST22072","Adidas Street Digital Two AOST22072 Montre Unisexe Chronographe","<p><b>Adidas Street Digital Two AOST22072 Montre Femmes Montre Hommes Chronographe Num&eacute;rique</b></p>  <ul>      <li>Bo&icirc;tier en acier inoxydable, rev&ecirc;tement de couleur argent, polies / mat</li>      <li>Bracelet en acier inoxydable, rev&ecirc;tement de couleur argent, polies / mat, Fermeture &agrave; rabat</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>Affichage de jour, Affichage de la date</li>      <li>Fonction chronographe, Chronom&egrave;tre</li>      <li>Fonction d'alarme</li>      <li>Timer</li>      <li>Couleur du display noir</li>      <li>Largeur du bo&icirc;tier d'environ 36 mm</li>      <li>Taille du bo&icirc;tier d'environ 9 mm</li>  </ul>  <p>Livr&eacute; avec bo&icirc;te.</p>","Adidas","Montres Marque","Adidas Street Digital Two AOST22072 Montre Unisexe Chronographe","FALSE","","","","","","","AOST22072","","shopify","0","deny","manual","29.80","","TRUE","FALSE","840190028114","https://shop.heinrichssohn.de/images/product_images/original_images/AOST22072.jpg","Adidas Street Digital Two AOST22072 Montre Unisexe Chronographe","","","","","","Adidas Street Digital Two AOST22072 Montre Unisexe Chronographe","Adidas Street Digital Two AOST22072 Montre Unisexe Chronographe","","","","","","","","","","",""
"AOST22073","Adidas Street Digital Two AOST22073 Montre Unisexe Chronographe","<p><b>Adidas Street Digital Two AOST22073 Montre Femmes Montre Hommes Chronographe Num&eacute;rique</b></p>  <ul>      <li>Bo&icirc;tier en acier inoxydable, rev&ecirc;tement noir, polies / mat</li>      <li>Bracelet en acier inoxydable, rev&ecirc;tement noir, polies / mat, Fermeture &agrave; rabat</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>Affichage de jour, Affichage de la date</li>      <li>Fonction chronographe, Chronom&egrave;tre</li>      <li>Fonction d'alarme</li>      <li>Timer</li>      <li>Couleur du display noir</li>      <li>Largeur du bo&icirc;tier d'environ 36 mm</li>      <li>Taille du bo&icirc;tier d'environ 9 mm</li>  </ul>  <p>Livr&eacute; avec bo&icirc;te.</p>","Adidas","Montres Marque","Adidas Street Digital Two AOST22073 Montre Unisexe Chronographe","FALSE","","","","","","","AOST22073","","shopify","0","deny","manual","29.80","","TRUE","FALSE","840190028121","https://shop.heinrichssohn.de/images/product_images/original_images/AOST22073.jpg","Adidas Street Digital Two AOST22073 Montre Unisexe Chronographe","","","","","","Adidas Street Digital Two AOST22073 Montre Unisexe Chronographe","Adidas Street Digital Two AOST22073 Montre Unisexe Chronographe","","","","","","","","","","",""
"AOST22074","Adidas Street Digital Two AOST22074 Montre Unisexe Chronographe","<p><b>Adidas Street Digital Two AOST22074 Montre Femmes Montre Hommes Chronographe Num&eacute;rique</b></p>  <ul>      <li>Bo&icirc;tier en acier inoxydable, rev&ecirc;tement de couleur or, polies / mat</li>      <li>Bracelet en acier inoxydable, rev&ecirc;tement de couleur or, polies / mat, Fermeture &agrave; rabat</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>Affichage de jour, Affichage de la date</li>      <li>Fonction chronographe, Chronom&egrave;tre</li>      <li>Fonction d'alarme</li>      <li>Timer</li>      <li>Couleur du display or</li>      <li>Largeur du bo&icirc;tier d'environ 36 mm</li>      <li>Taille du bo&icirc;tier d'environ 9 mm</li>  </ul>  <p>Livr&eacute; avec bo&icirc;te.</p>","Adidas","Montres Marque","Adidas Street Digital Two AOST22074 Montre Unisexe Chronographe","FALSE","","","","","","","AOST22074","","shopify","0","deny","manual","29.80","","TRUE","FALSE","840190028138","https://shop.heinrichssohn.de/images/product_images/original_images/AOST22074.jpg","Adidas Street Digital Two AOST22074 Montre Unisexe Chronographe","","","","","","Adidas Street Digital Two AOST22074 Montre Unisexe Chronographe","Adidas Street Digital Two AOST22074 Montre Unisexe Chronographe","","","","","","","","","","",""
"AOST22046","Adidas Street Project One AOST22046 Montre Hommes Solar","<p><b>Adidas Street Project One AOST22046 Montre Hommes Solar</b></p>  <ul>      <li>Bo&icirc;tier en plastique, rouge, mat</li>      <li>Bracelet en plastique, rouge, boucle ardillon</li>      <li>Mouvement &agrave; &eacute;nergie solaire</li>      <li>5 ATM Water Resistant</li>      <li>Couleur du cadran rouge</li>      <li>Largeur du bo&icirc;tier ca. 39 mm</li>      <li>Taille du bo&icirc;tier d'environ 8 mm</li>  </ul>  <p><b>Livr&eacute; avec livret et la bo&icirc;te.</b></p>","Adidas","Montres Marque","Adidas Street Project One AOST22046 Montre Hommes Solar","FALSE","","","","","","","AOST22046","","shopify","0","deny","manual","29.60","","TRUE","FALSE","840190028039","https://shop.heinrichssohn.de/images/product_images/original_images/AOST22046.jpg","Adidas Street Project One AOST22046 Montre Hommes Solar","","","","","","Adidas Street Project One AOST22046 Montre Hommes Solar","Adidas Street Project One AOST22046 Montre Hommes Solar","","","","","","","","","","",""
"AOST22041","Adidas Street Project Two AOST22041 Montre Femmes","<p><b>Adidas Street Project Two AOST22041 Montre Femmes</b></p>  <ul>      <li>Bo&icirc;tier en resin, noir, mat</li>      <li>Bracelet en nylon, bleu</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>5 ATM Water Resistant</li>      <li>Couleur du cadran noir</li>      <li>Largeur du bo&icirc;tier ca. 36 mm</li>      <li>Taille du bo&icirc;tier d'environ 8 mm</li>  </ul>  <p><b>Livr&eacute; avec livret et la bo&icirc;te.</b></p>","Adidas","Montres Marque","Adidas Street Project Two AOST22041 Montre Femmes","FALSE","","","","","","","AOST22041","","shopify","0","deny","manual","26.60","","TRUE","FALSE","840190027988","https://shop.heinrichssohn.de/images/product_images/original_images/AOST22041.jpg","Adidas Street Project Two AOST22041 Montre Femmes","","","","","","Adidas Street Project Two AOST22041 Montre Femmes","Adidas Street Project Two AOST22041 Montre Femmes","","","","","","","","","","",""
"AOSY22021","Adidas Style Code One AOSY22021 Montre Femmes","<p><b>Adidas Style Code One AOSY22021 Montre Femmes</b></p>  <ul>      <li>Bo&icirc;tier en acier inoxydable, rev&ecirc;tement de couleur argent, mat / polies</li>      <li>Bracelet en silicone, noir, boucle ardillon</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>5 ATM Water Resistant</li>      <li>Couleur du cadran argent</li>      <li>Largeur du bo&icirc;tier ca. 38 mm</li>      <li>Taille du bo&icirc;tier d'environ 7 mm</li>  </ul>  <p><b>Livr&eacute; avec livret et la bo&icirc;te.</b></p>","Adidas","Montres Marque","Adidas Style Code One AOSY22021 Montre Femmes","TRUE","","","","","","","AOSY22021","","shopify","1","deny","manual","38.60","","TRUE","FALSE","840190028268","https://shop.heinrichssohn.de/images/product_images/original_images/AOSY22021.jpg","Adidas Style Code One AOSY22021 Montre Femmes","","","","","","Adidas Style Code One AOSY22021 Montre Femmes","Adidas Style Code One AOSY22021 Montre Femmes","","","","","","","","","","",""
"AOSY22022","Adidas Style Code One AOSY22022 Montre Femmes","<p><b>Adidas Style Code One AOSY22022 Montre Femmes</b></p>  <ul>      <li>Bo&icirc;tier en acier inoxydable, rev&ecirc;tement de couleur argent, mat / polies</li>      <li>Bracelet en acier inoxydable, rev&ecirc;tement de couleur argent, mat / polies, fermoir d&eacute;ployante</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>5 ATM Water Resistant</li>      <li>Couleur du cadran argent</li>      <li>Largeur du bo&icirc;tier ca. 38 mm</li>      <li>Taille du bo&icirc;tier d'environ 7 mm</li>  </ul>  <p><b>Livr&eacute; avec livret et la bo&icirc;te.</b></p>","Adidas","Montres Marque","Adidas Style Code One AOSY22022 Montre Femmes","FALSE","","","","","","","AOSY22022","","shopify","0","deny","manual","39.60","","TRUE","FALSE","840190028275","https://shop.heinrichssohn.de/images/product_images/original_images/AOSY22022.jpg","Adidas Style Code One AOSY22022 Montre Femmes","","","","","","Adidas Style Code One AOSY22022 Montre Femmes","Adidas Style Code One AOSY22022 Montre Femmes","","","","","","","","","","",""
"AOSY22023","Adidas Style Code One AOSY22023 Montre Femmes","<p><b>Adidas Style Code One AOSY22023 Montre Femmes</b></p>  <ul>      <li>Bo&icirc;tier en acier inoxydable, rev&ecirc;tement gris, mat</li>      <li>Bracelet en acier inoxydable, rev&ecirc;tement gris, mat, fermoir d&eacute;ployante</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>5 ATM Water Resistant</li>      <li>Couleur du cadran gris</li>      <li>Largeur du bo&icirc;tier ca. 38 mm</li>      <li>Taille du bo&icirc;tier d'environ 7 mm</li>  </ul>  <p><b>Livr&eacute; avec livret et la bo&icirc;te.</b></p>","Adidas","Montres Marque","Adidas Style Code One AOSY22023 Montre Femmes","TRUE","","","","","","","AOSY22023","","shopify","4","deny","manual","44.60","","TRUE","FALSE","840190028282","https://shop.heinrichssohn.de/images/product_images/original_images/AOSY22023.jpg","Adidas Style Code One AOSY22023 Montre Femmes","","","","","","Adidas Style Code One AOSY22023 Montre Femmes","Adidas Style Code One AOSY22023 Montre Femmes","","","","","","","","","","",""
"AOSY22024","Adidas Style Code One AOSY22024 Montre Femmes","<p><b>Adidas Style Code One AOSY22024 Montre Femmes</b></p>  <ul>      <li>Bo&icirc;tier en acier inoxydable, rev&ecirc;tement de couleur or, mat / polies</li>      <li>Bracelet en acier inoxydable, rev&ecirc;tement de couleur or, mat / polies, fermoir d&eacute;ployante</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>5 ATM Water Resistant</li>      <li>Couleur du cadran or</li>      <li>Largeur du bo&icirc;tier ca. 38 mm</li>      <li>Taille du bo&icirc;tier d'environ 7 mm</li>  </ul>  <p><b>Livr&eacute; avec livret et la bo&icirc;te.</b></p>","Adidas","Montres Marque","Adidas Style Code One AOSY22024 Montre Femmes","TRUE","","","","","","","AOSY22024","","shopify","2","deny","manual","46.80","","TRUE","FALSE","840190028299","https://shop.heinrichssohn.de/images/product_images/original_images/AOSY22024.jpg","Adidas Style Code One AOSY22024 Montre Femmes","","","","","","Adidas Style Code One AOSY22024 Montre Femmes","Adidas Style Code One AOSY22024 Montre Femmes","","","","","","","","","","",""
"AOSY22025","Adidas Style Code One AOSY22025 Montre Femmes","<p><b>Adidas Style Code One AOSY22025 Montre Femmes</b></p>  <ul>      <li>Bo&icirc;tier en acier inoxydable, rev&ecirc;tement de couleur argent, mat / polies</li>      <li>Bracelet en acier inoxydable, rev&ecirc;tement de couleur argent, mat / polies, fermoir d&eacute;ployante</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>5 ATM Water Resistant</li>      <li>Couleur du cadran blanc</li>      <li>Largeur du bo&icirc;tier ca. 38 mm</li>      <li>Taille du bo&icirc;tier d'environ 8 mm</li>  </ul>  <p><b>Livr&eacute; avec livret et la bo&icirc;te.</b></p>","Adidas","Montres Marque","Adidas Style Code One AOSY22025 Montre Femmes","TRUE","","","","","","","AOSY22025","","shopify","2","deny","manual","38.60","","TRUE","FALSE","840190028305","https://shop.heinrichssohn.de/images/product_images/original_images/AOSY22025.jpg","Adidas Style Code One AOSY22025 Montre Femmes","","","","","","Adidas Style Code One AOSY22025 Montre Femmes","Adidas Style Code One AOSY22025 Montre Femmes","","","","","","","","","","",""
"AOSY22027","Adidas Style Code One AOSY22027 Montre Femmes","<p><b>Adidas Style Code One AOSY22027 Montre Femmes</b></p>  <ul>      <li>Bo&icirc;tier en acier inoxydable, rev&ecirc;tement de couleur argent, mat / polies</li>      <li>Bracelet en acier inoxydable, rev&ecirc;tement de couleur argent, mat / polies, fermoir d&eacute;ployante</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>5 ATM Water Resistant</li>      <li>Couleur du cadran vert</li>      <li>Largeur du bo&icirc;tier ca. 38 mm</li>      <li>Taille du bo&icirc;tier d'environ 8 mm</li>  </ul>  <p><b>Livr&eacute; avec livret et la bo&icirc;te.</b></p>","Adidas","Montres Marque","Adidas Style Code One AOSY22027 Montre Femmes","FALSE","","","","","","","AOSY22027","","shopify","0","deny","manual","35.60","","TRUE","FALSE","840190028329","https://shop.heinrichssohn.de/images/product_images/original_images/AOSY22027.jpg","Adidas Style Code One AOSY22027 Montre Femmes","","","","","","Adidas Style Code One AOSY22027 Montre Femmes","Adidas Style Code One AOSY22027 Montre Femmes","","","","","","","","","","",""
"AOSY22014","Adidas Style Code One Chrono AOSY22014 Montre Hommes Chronographe","<p><b>Adidas Style Code One Chrono AOSY22014 Montre Hommes Chronograph</b></p>  <ul>      <li>Bo&icirc;tier en acier inoxydable, rev&ecirc;tement de couleur argent, polies / mat</li>      <li>Bracelet en silicone, noir, fermoir d&eacute;ployante</li>      <li>Mouvement &agrave; quartz, fonctionnant sur batterie</li>      <li>Fonction chronographe, Chronom&egrave;tre</li>      <li>Affichage de la date</li>      <li>5 ATM Water Resistant</li>      <li>Couleur du cadran argent</li>      <li>Largeur du bo&icirc;tier d'environ 40 mm</li>      <li>Taille du bo&icirc;tier d'environ 10 mm</li>  </ul>  <p>Livr&eacute; avec bo&icirc;te.</p>","Adidas","Montres Marque","Adidas Style Code One Chrono AOSY22014 Montre Hommes Chronographe","TRUE","","","","","","","AOSY22014","","shopify","4","deny","manual","49.80","","TRUE","FALSE","840190028190","https://shop.heinrichssohn.de/images/product_images/original_images/AOSY22014.jpg","Adidas Style Code One Chrono AOSY22014 Montre Hommes Chronographe","","","","","","Adidas Style Code One Chrono AOSY22014 Montre Hommes Chronographe","Adidas Style Code One Chrono AOSY22014 Montre Hommes Chronographe","","","","","","","","","","",""
"AVSG710026","Avery Crooked AVSG710026 Lunettes de Soleil Femmes","<p><b>Avery Crooked AVSG710026 Lunettes de Soleil Femmes</b></p>  <ul>      <li>Handcrafted Lunettes de soleil brun bambou</li>      <li>Les verres en plastique polaris&eacute;s avec 100% de protection UV</li>      <li>Charni&egrave;res &agrave; ressort Flexi-Fit</li>      <li>Incl. cas de pliage exclusif en li&egrave;ge</li>      <li>Incl. Tissu en microfibre de nettoyage pour le nettoyage et l'entretien</li>      <li>Incl. Gardez le sac de protection pour assurer la s&eacute;curit&eacute;</li>      <li>Cadre Largeur 148 mm</li>      <li>Temple longueur 140 mm</li>      <li>Verre Largeur 56 mm</li>      <li>Verre Hauteur 41 mm</li>      <li>Couleur de cadre brun</li>      <li>Couleur de verre vert</li>  </ul>  <p><b>PDSF: 119,00 EUR</b></p>","Avery","Lunettes de soleil Marque","Avery Crooked AVSG710026 Lunettes de Soleil Femmes","TRUE","","","","","","","AVSG710026","","shopify","1","deny","manual","49.90","","TRUE","FALSE","9084692100263","https://shop.heinrichssohn.de/images/product_images/original_images/AVSG710026.jpg","Avery Crooked AVSG710026 Lunettes de Soleil Femmes","","","","","","Avery Crooked AVSG710026 Lunettes de Soleil Femmes","Avery Crooked AVSG710026 Lunettes de Soleil Femmes","","","","","","","","","","",""
"AVSG710022","Avery Daintree AVSG710022 Lunettes de Soleil Hommes","<p><b>Avery Daintree AVSG710022 Lunettes de Soleil Hommes</b></p>  <ul>      <li>Lunettes de soleil main palissandre avec lunette en or plaqu&eacute;</li>      <li>Les verres polaris&eacute;s en plastique avec 100% de protection UV</li>      <li>Charni&egrave;res &agrave; ressort Flexi-Fit</li>      <li>Incl. cas de pliage exclusif en li&egrave;ge</li>      <li>Incl. Tissu en microfibre de nettoyage pour le nettoyage et l'entretien</li>      <li>Incl. Gardez le sac de protection pour assurer la s&eacute;curit&eacute;</li>      <li>Cadre Largeur 139 mm</li>      <li>Temple longueur 140 mm</li>      <li>Verre Largeur 49 mm</li>      <li>Verre Hauteur 41 mm</li>      <li>Couleur de cadre brun</li>      <li>Couleur de verre brun</li>  </ul>  <p><b>PDSF: 149,00 EUR</b></p>","Avery","Lunettes de soleil Marque","Avery Daintree AVSG710022 Lunettes de Soleil Hommes","TRUE","","","","","","","AVSG710022","","shopify","1","deny","manual","29.80","","TRUE","FALSE","9084692100225","https://shop.heinrichssohn.de/images/product_images/original_images/AVSG710022.jpg","Avery Daintree AVSG710022 Lunettes de Soleil Hommes","","","","","","Avery Daintree AVSG710022 Lunettes de Soleil Hommes","Avery Daintree AVSG710022 Lunettes de Soleil Hommes","","","","","","","","","","",""
"AVSG710019","Avery Kinabalu AVSG710019 Lunettes de Soleil Hommes","<p><b>Avery Kinabalu AVSG710019 Lunettes de Soleil Hommes</b></p>  <ul>      <li>Handcrafted Lunettes de soleil en &eacute;rable</li>      <li>Les verres polaris&eacute;s en plastique avec 100% de protection UV</li>      <li>Charni&egrave;res &agrave; ressort Flexi-Fit</li>      <li>Extr&eacute;mit&eacute;s des branches en ac&eacute;tate personnalisable</li>      <li>Incl. cas de pliage exclusif en li&egrave;ge</li>      <li>Incl. Tissu en microfibre de nettoyage pour le nettoyage et l'entretien</li>      <li>Incl. Gardez le sac de protection pour assurer la s&eacute;curit&eacute;</li>      <li>Cadre Largeur 143 mm</li>      <li>Temple longueur 132 mm</li>      <li>Verre Largeur 54 mm</li>      <li>Verre Hauteur 44 mm</li>      <li>Couleur de cadre brun</li>      <li>Couleur de verre brun</li>  </ul>  <p><b>PDSF: 199,00 EUR</b></p>","Avery","Lunettes de soleil Marque","Avery Kinabalu AVSG710019 Lunettes de Soleil Hommes","TRUE","","","","","","","AVSG710019","","shopify","1","deny","manual","39.80","","TRUE","FALSE","9084692100195","https://shop.heinrichssohn.de/images/product_images/original_images/AVSG710019.jpg","Avery Kinabalu AVSG710019 Lunettes de Soleil Hommes","","","","","","Avery Kinabalu AVSG710019 Lunettes de Soleil Hommes","Avery Kinabalu AVSG710019 Lunettes de Soleil Hommes","","","","","","","","","","",""
"AVSG710020","Avery Kinabalu AVSG710020 Lunettes de Soleil Hommes","<p><b>Avery Kinabalu AVSG710020 Lunettes de Soleil Hommes</b></p>  <ul>      <li>Handcrafted Lunettes de soleil en &eacute;rable</li>      <li>Les verres polaris&eacute;s en plastique avec 100% de protection UV</li>      <li>Charni&egrave;res &agrave; ressort Flexi-Fit</li>      <li>Extr&eacute;mit&eacute;s des branches en ac&eacute;tate personnalisable</li>      <li>Incl. cas de pliage exclusif en li&egrave;ge</li>      <li>Incl. Tissu en microfibre de nettoyage pour le nettoyage et l'entretien</li>      <li>Incl. Gardez le sac de protection pour assurer la s&eacute;curit&eacute;</li>      <li>Cadre Largeur 143 mm</li>      <li>Temple longueur 132 mm</li>      <li>Verre Largeur 54 mm</li>      <li>Verre Hauteur 44 mm</li>      <li>Couleur de cadre gris</li>      <li>Couleur de verre gris</li>  </ul>  <p><b>PDSF: 199,00 EUR</b></p>","Avery","Lunettes de soleil Marque","Avery Kinabalu AVSG710020 Lunettes de Soleil Hommes","TRUE","","","","","","","AVSG710020","","shopify","1","deny","manual","39.80","","TRUE","FALSE","9084692100201","https://shop.heinrichssohn.de/images/product_images/original_images/AVSG710020.jpg","Avery Kinabalu AVSG710020 Lunettes de Soleil Hommes","","","","","","Avery Kinabalu AVSG710020 Lunettes de Soleil Hommes","Avery Kinabalu AVSG710020 Lunettes de Soleil Hommes","","","","","","","","","","",""
